"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS";"PRECIO USD CON UTILIDAD";"PRECIO PESOS CON UTILIDAD";"CATEGORIA_USUARIO";"UTILIDAD";"DETALLE_USUARIO";"PESO";"ALTO";"ANCHO";"LARGO";"";"IMPUESTO_INTERNO"
"119984";"SC750-1000G-CCBK";"DISCOS SSD";"DISCO SSD EXTERNO ADATA SC750 1TB BLACK";"https://static.nb.com.ar/i/nb_DISCO-SSD-EXTERNO-ADATA-SC750-1TB-BLACK_export_57550b7aec3dbc18fd56c21c52fb7569.jpg";"21.0%";"9";"12 meses";"U$S";"90.11";"109.03";"1160";"104526.67";"126477.27";"Marca:Adata
Color:Gris
Aplicaciones:PC,Notebook,Dispositivos móviles,Consola de videojuegos
Capacidad:1 TB
Interfaces:USB 3.2 Gen2 (USB 10Gbps) (retrocompatible con USB 2.0)
Modelo:SC750-1000G-CCBK
Tecnología de almacenamiento:SSD
Ubicación del disco rígido y SSD:Externo";"109.03";"126477.27";"";"";"DISCO SSD EXTERNO ADATA SC750 1TB BLACK";"54";"100";"10";"100";"";"0"
"119985";"SC750-2000G-CCBK";"DISCOS SSD";"DISCO SSD EXTERNO ADATA SC750 2TB BLACK";"https://static.nb.com.ar/i/nb_DISCO-SSD-EXTERNO-ADATA-SC750-2TB-BLACK_export_8f3d6f491d232bf022ca58f93610db11.jpg";"21.0%";"10";"12 meses";"U$S";"179.54";"217.24";"1160";"208260.83";"251995.61";"Marca:Adata
Modelos :SC750-2000GB-CCBK
Interfaz:USB 3.2 Gen2 (USB 10Gbps) (retrocompatible con USB 2.0)
Voltaje de funcionamiento:5V CC, 900mA
LECTURA ESCRITURA:Hasta 1050 MB/s)	Hasta 1000 MB/s
Capacidad:2000GB";"217.24";"251995.6";"";"";"DISCO SSD EXTERNO ADATA SC750 2TB BLACK";"54";"100";"10";"100";"";"0"
"120629";"SDSSDA-2T00-G26";"DISCOS SSD";"DISCO SSD SATA 2TB SANDISK PLUS";"https://static.nb.com.ar/i/nb_DISCO-SSD-SATA-2TB-SANDISK-PLUS_export_6c0d6eb79ac513849eb65597e6077ccc.png";"10.5%";"10";"12 meses";"U$S";"107.74";"119.06";"1160";"124982.46";"138105.62";"Certificaciones:BSMI, ICES-003/NMB-003, CE, FCC, KC, Maghreb, RCM, UKCA, VCCI, CB-Scheme, TUV, UL
Rendimiento de lectura secuencial :545MB/s
Capacidad:2 TB 
Rendimiento de escritura secuencial :450MB/s 
Formato:2,5 pulgadas ";"119.06";"138105.62";"";"";"DISCO SSD SATA 2TB SANDISK PLUS";"54";"100";"10";"100";"";"0"
"117804";"WDS500G1XHE";"DISCOS SSD";"DISCO SSD M.2 500GB WD BLACK SN850 HEATSINK";"https://static.nb.com.ar/i/nb_DISCO-SSD-M.2-500GB-WD-BLACK-SN850-HEATSINK_export_a27e44e90b9a6af7c35ec00207b28ebf.jpg";"10.5%";"1";"12 meses";"U$S";"145.01";"160.24";"1160";"168216.01";"185878.69";"Aplicaciones:GAMING,PC,TRABAJO
Marca:Western Digital
Capacidad:500 GB
Tipo de disco externo:De escritorio
Código universal de producto:718037875897
Factor de forma:M.2 2280
Ubicación del disco:Interno
Interfaces:PCIe Gen4x4
Condición del ítem:Nuevo
Línea:WD Black
Modelo:WDS500G1XHE
Tecnología de almacenamiento:SSD";"160.24";"185878.69";"";"";"DISCO SSD M.2 500GB WD BLACK SN850 HEATSINK";"60";"150";"30";"30";"";"0"
"117802";"WDS500G3X0E";"DISCOS SSD";"DISCO SSD M.2 500GB WD BLACK SN770 NVME";"https://static.nb.com.ar/i/nb_DISCO-SSD-M.2-500GB-WD-BLACK-SN770-NVME_export_e109d99c3e03fe3cbd201be9b44dd8de.jpg";"10.5%";"10";"12 meses";"U$S";"50.27";"55.55";"1160";"58314.36";"64437.37";"Aplicaciones:Computadora
Marca:Western Digital
Capacidad:500 GB
Profundidad:2.38 cm
Altura:80 mm
Interfaces:PCIe Gen2x1,PCIe Gen2x2,PCIe Gen2x4,PCIe Gen3 x4,PCIe Gen3x1,PCIe Gen3x2
Es resistente al polvo:Sí
Es gamer:Sí
Es resistente a golpes:Sí
Condición del ítem:Nuevo
Línea:WD Black
Modelo:WDS500G3X0E
Tecnología de almacenamiento:SSD
Versión:SN770
Peso:5.5 g
Ancho:22 mm";"55.55";"64437.37";"";"";"DISCO SSD M.2 500GB WD BLACK SN770 NVME";"100";"100";"40";"40";"";"0"
"118757";"ALEG-710-512GCS";"DISCOS SSD";"DISCO SSD ADATA LEGEND 710 512GB M2 Gen3 x4 2.400/1.800MB/s";"https://static.nb.com.ar/i/nb_DISCO-SSD-ADATA-LEGEND-710-512GB-M2-Gen3-x4-2.400/1.800MB/s_export_92a81fe5ee298cfb8df9751f745fdbb3.jpeg";"10.5%";"1";"12  meses";"U$S";"32.56";"35.98";"1160";"37775.28";"41741.69";"Lectura secuencial (máx):Hasta 2.400MB/s*
Peso:9 g/0,32 onzas (con disipador)
NAND Flash:NAND 3D
MTBF:1.500.000 horas
Factor de forma:M.2 2280
Interfaz:PCIe Gen3 x4
Escritura secuencial (máx):	Hasta 1.800MB/s*
Capacidad:512GB 
Controlador:RTS5766DL
Terabytes escritos (TBW):520TB**";"35.98";"41741.68";"";"";"DISCO SSD ADATA LEGEND 710 512GB M2 Gen3 x4 2.400/1.800MB/s";"54";"100";"10";"100";"";"0"
"118363";"WDS500G2G0C";"DISCOS SSD";"DISCO SSD M.2 500GB WD GREEN SN350 NVME";"https://static.nb.com.ar/i/nb_DISCO-SSD-M.2-500GB-WD-GREEN-SN350-NVME_export_8c95a477051a034ff63af4b8c6e199eb.jpg";"10.5%";"10";"12 meses";"U$S";"37.56";"41.5";"1160";"43568.67";"48143.38";"Escritura aleatoria : 3000004KB IOPS 
Formato: M.2 2280 
Capacidad: 500 GB 
Rendimiento de escritura secuencial : 1500MB/s 
Número de modelo :WDS500G2G0C
Lectura aleatoria : 3000004KB IOPS 
Rendimiento de lectura secuencial : 2400MB/s 
Conexión: PCIe Gen3 x4 NVMe v1.3 ";"41.5";"48143.39";"";"";"DISCO SSD M.2 500GB WD GREEN SN350 NVME";"54";"100";"10";"100";"";"0"
"119151";"WDS100T3B0E";"DISCOS SSD";"DISCO SSD M.2 1TB WD BLUE SN580 NVME";"https://static.nb.com.ar/i/nb_DISCO-SSD-M.2-1TB-WD-BLUE-SN580-NVME_export_7236e0fe3a40f2186d3d430e23319d9f.jpg";"10.5%";"2";"12 meses";"U$S";"68.51";"75.7";"1160";"79469.28";"87813.55";"Brand:Western Digital
Form Factor:M.2 2280
Series:WD Blue SN580
Model:WDS100T3B0E
Capacity:1TB
Memory Components:TLC
Interface:PCI-Express 4.0 x4
Terabytes Written (TBW):600TB
Protocol:NVMe 1.4";"75.7";"87813.55";"";"";"DISCO SSD M.2 1TB WD BLUE SN580 NVME";"54";"100";"10";"100";"";"0"
"119117";"NT01SA500-960-S3X";"DISCOS SSD";"DISCO SSD NETAC SA500 2.5 SATA3 960 GB";"https://static.nb.com.ar/i/nb_DISCO-SSD-NETAC-SA500-2.5-SATA3-960-GB_export_eb768a2b156578cb6b9eab20fa8a5338.jpg";"10.5%";"10";"12 Meses";"U$S";"54.58";"60.31";"1160";"63313.73";"69961.67";"Model:SA500
Capacity:960GB
Storage Temperature:-40?-85?
Interface:2.5 inches SATA ?
Seq. Read(MB/s)up to:530
Terabytes escritos (TBW):480
Brand:Netac
Operating Temperature:0?-70?
Seq. Write(MB/s)up to:475
Storage Temperature:-40?-85?
Storage Temperature:-40?-85?";"60.31";"69961.66";"";"";"DISCO SSD NETAC SA500 2.5 SATA3 960 GB";"54";"100";"10";"100";"";"0"
"118985";"WDS100T2G0C";"DISCOS SSD";"DISCO SSD M.2 1TB WD GREEN SN350 NVME";"https://static.nb.com.ar/i/nb_DISCO-SSD-M.2-1TB-WD-GREEN-SN350-NVME_export_f52b77d7e6b90f2eac73617e5bf9ca10.jpg";"10.5%";"10";"12 meses";"U$S";"61.14";"67.56";"1160";"70921.01";"78367.71";"Marca:Western Digital
Ubicación del disco rígido y SSD:Interno
Capacidad:1 TB
Línea:WD Green SN350
Factor de forma del disco rígido y SSD:M.2 2280
Interfaces:PCIe
Modelo:WDS100T2G0C
Línea:SN350";"67.56";"78367.71";"";"";"DISCO SSD M.2 1TB WD GREEN SN350 NVME";"54";"100";"10";"100";"";"0"
"2120";"-";"DISPOSITIVOS OPTICOS";"ALPS FLOPPY 1.44 3 1/2";"https://static.nb.com.ar/i/nb_ALPS-FLOPPY-1.44-3-1/2_export_0a3c4b1ffff5553b04b43c2173ffdeea.jpg";"10.5%";"10";"10 meses";"U$S";"1.53";"1.69";"1160";"1776.19";"1962.69";"Marca:ALPS
Tamaño de la disquetera:3.5 ""
Es portátil:No
Modelo:DF354H090F";"1.69";"1962.7";"";"";"ALPS FLOPPY 1.44 3 1/2";"500";"144.8";"100";"150";"";"0"
"101260";"TR2-600NL2NC";"FUENTES";"FUENTE GAMER THERMALTAKE TR2 600W";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-THERMALTAKE-TR2-600W_export_cda653cdd49c0c80b6422ec5ab59032a.jpeg";"21.0%";"10";"60 meses";"U$S";"51.14";"61.88";"1160";"59318.68";"71775.6";"Tipo de fuente de alimentación para PC:ATX
Diámetro del ventilador:120 mm
Potencia de salida:600 W
Tipo de fuente de alimentación para PC:ATX
Diámetro del ventilador:120 mm
Potencia de salida:600 W
Tipo de fuente de alimentación para PC:ATX
Diámetro del ventilador:120 mm
Potencia de salida:600 W
Marca de la fuente:Thermaltake
Incluye protección de bajo voltaje:Sí
Línea:TR2
Modelo de la fuente:TR2-600NL2NC
Cantidad de conectores HDD:3
Cantidad de conectores SATA:3
Potencia:550 W
Marca de la fuente:Thermaltake
Incluye protección de bajo voltaje:Sí
Modelo de la fuente:TR2-600
Cantidad de conectores HDD:4
Cantidad de conectores SATA:6
Potencia:600 W
Tipo de fuente:ATX
Marca de la fuente:Thermaltake
Incluye protección de bajo voltaje:Sí
Marca de la fuente:Thermaltake
EAN:0682838896446
Línea:TR2
Código universal de producto:0682838896446
Modelo de la fuente:TR2-600
Cantidad de conectores HDD:4
Incluye protección de bajo voltaje:Sí
Cantidad de conectores SATA:6
Tipo de fuente:ATX
Potencia:600 W
Tipo de fuente:ATX
Modelo de la fuente:TR2 600
Cantidad de conectores HDD:6
Cantidad de conectores SATA:6
Potencia:600 W
Tipo de fuente:ATX
Voltaje:220V
Marca de la fuente:Thermaltake
Incluye protección de bajo voltaje:Sí
Modelo de la fuente:TR2-600
Cantidad de conectores HDD:4
Cantidad de conectores SATA:6
Potencia:600 W
Tipo de fuente:ATX";"61.88";"71775.6";"";"";"FUENTE GAMER THERMALTAKE TR2 600W";"2500";"160";"150";"100";"";"0"
"101266";"TR2-500NL2NC";"FUENTES";"FUENTE GAMER THERMALTAKE TR2 500W";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-THERMALTAKE-TR2-500W_export_d45e00e8c0bd76a4adce239bf1d9885e.jpeg";"21.0%";"10";"60 meses";"U$S";"46.63";"56.43";"1160";"54095.64";"65455.72";"Marca de la fuente:Thermaltake
EAN:0012303824467
Código universal de producto:0012303824467
Incluye protección de bajo voltaje:Sí
Modelo de la fuente:TR2-500NL2NC
Cantidad de conectores HDD:5
Cantidad de conectores SATA:5
Potencia:500 W
Tipo de fuente:ATX
Voltaje:220V
Marca de la fuente:Thermaltake
Incluye protección de bajo voltaje:Sí
Línea:TR2
Modelo de la fuente:TR2-500NL2NC
Cantidad de conectores HDD:6
Cantidad de conectores SATA:5
Potencia:500 W
Tipo de fuente:ATX";"56.43";"65455.73";"";"";"FUENTE GAMER THERMALTAKE TR2 500W";"2000";"160";"150";"100";"";"0"
"101269";"SP-500AH2NKW";"FUENTES";"FUENTE GAMER THERMALTAKE SMART WHITE 500W 80 PLUS";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-THERMALTAKE-SMART-WHITE-500W-80-PLUS_export_abb1f4b77f2e1bed84a3faec2d82ec97.jpeg";"21.0%";"10";"60 meses";"U$S";"53.69";"64.96";"1160";"62275.03";"75352.79";"Tipo de fuente de alimentación para PC:ATX
Certificación de eficiencia:80 Plus White
Tipo de fuente de alimentación para PC:ATX
Certificación de eficiencia:80 Plus
Diámetro del ventilador:120 mm
Potencia de salida:500 W
Potencia de salida:500 W
Tipo de fuente de alimentación para PC:ATX
Certificación de eficiencia:80+ White
Potencia de salida:500 W
SKU:VAR569
Marca de la fuente:Thermaltake
Incluye protección de bajo voltaje:Sí
Marca de la fuente:Thermaltake
Incluye protección de bajo voltaje:Sí
Modelo de la fuente:smart white
Cantidad de conectores HDD:4
Cantidad de conectores SATA:6
Potencia:500 W
Modelo de la fuente:SPD-0500P
Tipo de fuente:ATX
Cantidad de conectores HDD:3
Cantidad de conectores SATA:6
Potencia:500 W
Tipo de fuente:ATX
Marca de la fuente:Thermaltake
EAN:0695976786647
Código universal de producto:0695976786647
Incluye protección de bajo voltaje:Sí
Modelo de la fuente:SP-500AH2NKW
Cantidad de conectores HDD:3
Cantidad de conectores SATA:6
Potencia:500 W
Tipo de fuente:ATX
Voltaje:220V";"64.96";"75352.79";"";"";"FUENTE GAMER THERMALTAKE SMART WHITE 500W 80 PLUS";"2000";"100";"150";"160";"";"0"
"118490";"GP-UD850GM PG5";"FUENTES";"FUENTE GAMER GIGABYTE 850W PG5/PSU";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-GIGABYTE-850W-PG5/PSU_export_618f1be53e34a3001d0d6ebf8f47f8b1.jpg";"21.0%";"10";"12 MESES";"U$S";"102.92";"124.53";"1160";"119381.63";"144451.77";"Condición del ítem:Nuevo
Línea:Full Modular
Modelo de la fuente:GP-UD850GM PG5
Cantidad de conectores PCI-E:4
Potencia de salida:850 W
Tipo de refrigeración:Por aire
Cantidad de conectores SATA:8
Voltaje:220V
Con iluminación RGB:No
Con protección de bajo voltaje:Sí
Marca de la fuente:Gigabyte
Tipo de fuente de alimentación para PC:ATX
Certificación de eficiencia:80 Plus Gold
Diámetro del ventilador:120 mm
Cantidad de conectores floppy:1
Cantidad de conectores HDD:3";"124.53";"144451.77";"";"";"FUENTE GAMER GIGABYTE 850W PG5/PSU";"3628";"150";"150";"150";"";"0"
"103777";"100-BR-0500";"FUENTES";"FUENTE GAMER EVGA 500W BR 80 BRONZE";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-EVGA-500W-BR-80-BRONZE_export_8d3188fac22989652ceabb8c50fe75cc.jpeg";"21.0%";"10";"24 MESES";"U$S";"66.14";"80.03";"1160";"76719.38";"92830.45";"Número de parte:YP-083
Marca de la fuente:Evga
Color:Negro
Largo de la fuente de poder para PC:140 mm
Tipo de fuente de poder para PC:ATX
Certificación de eficiencia:80 Plus Bronze
Diámetro del ventilador:150 mm
Frecuencia:60 Hz
Cantidad de conectores HDD:6
Altura:85 mm
Incluye protección sobre potencia:Sí
Incluye protección sobre voltaje:Sí
Línea:BR Series
Modelo de la fuente:100-BR-0500-K1
Altura del paquete:16.4 cm
Largo del paquete:15 cm
Peso del paquete:1880 g
Ancho del paquete:16.6 cm
Cantidad de pines:24
Potencia de salida:500 W
Cantidad de conectores SATA:6
SKU:YP-083
Marca de la fuente:Evga
Ancho:150 mm
Con funcionamiento silencioso:Sí
Color:Negro
Largo de la fuente de alimentación para PC:40 cm
Tipo de fuente de alimentación para PC:ATX
Largo de los conectores:40 cm
Certificación de eficiencia:80 Plus BRONCE
Diámetro del ventilador:6097073 mm
Frecuencia:60 Hz
Código universal de producto:4250812404657
Cantidad de conectores HDD:3
Altura:30 cm
Incluye manual de instalación:Sí
Incluye protección sobre potencia:Sí
Incluye protección sobre voltaje:Sí
Incluye protección de bajo voltaje:Sí
Es kit:No
Es modular:No
Línea:W1
Modelo de la fuente:EVGA500W
Marca de la fuente:Evga
Largo de la fuente de poder para PC:140 mm
Tipo de fuente de poder para PC:ATX
Certificación de eficiencia:80 Plus Bronze
Diámetro del ventilador:120 mm
Frecuencia:60 Hz
Cantidad de conectores HDD:6
Altura:85 mm
Incluye protección sobre potencia:Sí
Incluye protección sobre voltaje:Sí
Incluye protección de bajo voltaje:Sí
Línea:BR Series
Modelo de la fuente:500 BR
Cantidad de pines:24
Potencia de salida:500 W
Cantidad de conectores SATA:6
Peso:2000 g
Ancho:150 mm
Con funcionamiento silencioso:Sí
Marca de la fuente:Evga
Largo de la fuente de poder para PC:140 mm
Tipo de fuente de poder para PC:ATX
Certificación de eficiencia:80 Plus Bronze
Diámetro del ventilador:120 mm
Frecuencia:60 Hz
Cantidad de conectores HDD:6
Altura:85 mm
Incluye protección sobre potencia:Sí
Incluye protección sobre voltaje:Sí
Incluye protección de bajo voltaje:Sí
Línea:BR Series
Modelo de la fuente:500 BR
Cantidad de pines:24
Potencia de salida:500 W
Cantidad de conectores SATA:6
Cantidad de conectores MOLEX:3
Ancho:150 mm
Con funcionamiento silencioso:Sí
Cantidad de pines:1
Largo del cable de alimentación:30 cm
Potencia de salida:2091979 W
Cantidad de conectores SATA:6
SKU:660
Voltaje:110V
Peso:4 kg
Ancho:20 cm
Con funcionamiento silencioso:No
Dimensiones:85 x 150 x 140 mm
Incluye protección contra cortocircuito:Si";"80.03";"92830.45";"";"";"FUENTE GAMER EVGA 500W BR 80 BRONZE";"3500";"160";"100";"150";"";"0"
"119726";"GP-P550SS";"FUENTES";"FUENTE GAMER GIGABYTE 550W 80 PLUS SILVER ATX 3.0";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-GIGABYTE-550W-80-PLUS-SILVER-ATX-3.0_export_c822ca3dc5ae08b0527cf00a0b88c365.png";"21.0%";"8";"12 meses";"U$S";"39.77";"48.12";"1160";"46129.49";"55816.68";"Color:Black
Model:GP-P550SS
Tipo de fuente de alimentación para PC:ATX
Output Capacity:550W
Fan Type:120mm Fluid Dynamic Bearing (FDB) fan
Protection:OVP/OPP/SCP/UVP/OCP/OTP
80 PLUS:Silver
Marca de la fuente:Gigabyte";"48.12";"55816.68";"";"";"FUENTE GAMER GIGABYTE 550W 80 PLUS SILVER ATX 3.0";"3628";"150";"150";"150";"";"0"
"119729";"GP-P650SS ICE";"FUENTES";"FUENTE GAMER GIGABYTE 650W ICE 80 PLUS SILVER ATX 3.0 WHITE";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-GIGABYTE-650W-ICE-80-PLUS-SILVER-ATX-3.0-WHITE_export_9421e0f85d0472e6ef4cdf9137d51529.png";"21.0%";"10";"12 meses";"U$S";"43.75";"52.93";"1160";"50746.75";"61403.57";"Model:GP-P650SS ICE
Type:Intel Form Factor ATX 12V v3.0
Protection:OVP/OPP/SCP/UVP/OCP/OTP
Efficiency:90% at typical load (230V EU)
Output Capacity:650W
Fan Type:120mm Fluid Dynamic Bearing (FDB) fan
80 PLUS:Silver";"52.93";"61403.57";"";"";"FUENTE GAMER GIGABYTE 650W ICE 80 PLUS SILVER ATX 3.0 WHITE";"3628";"150";"150";"150";"";"0"
"119887";"GP-UD850GM PG5W";"FUENTES";"FUENTE GAMER GIGABYTE 850W 80 PLUS WHITE PG5";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-GIGABYTE-850W-80-PLUS-WHITE-PG5_export_a068d17b52f39c1e1b59cf7ebec4270d.jpg";"21.0%";"10";"12 MESES";"U$S";"110.01";"133.12";"1160";"127614.85";"154413.97";"";"133.12";"154413.97";"";"";"FUENTE GAMER GIGABYTE 850W 80 PLUS WHITE PG5";"3628";"150";"150";"150";"";"0"
"120005";"PS-SPD-0600NPCWAG-W";"FUENTES";"FUENTE GAMER THERMALTAKE SMART 600W AG80 PLUS WHITE";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-THERMALTAKE-SMART-600W-AG80-PLUS-WHITE_export_d0d30f8466b255725b72876f541d1e34.jpg";"21.0%";"8";"60 meses";"U$S";"50.32";"60.89";"1160";"58374.68";"70633.36";"Color:Negro
Condición del ítem:Nuevo
Línea:Smart
Es gamer:Sí
Diámetro del ventilador:12 cm
Marca de la fuente:Thermaltake
Incluye manual de instalación:Sí
Modelo de la fuente:SPD-0600
Con protección sobre voltaje:Sí
Potencia de salida:600 W
Tipo de refrigeración:Por aire
Con iluminación RGB:No
Peso del paquete:1940 g
Con protección sobre potencia:Sí
Voltaje:220V
Con protección contra cortocircuito:Sí
Con funcionamiento silencioso:Sí
Con protección de bajo voltaje:Sí";"60.89";"70633.36";"";"";"FUENTE GAMER THERMALTAKE SMART 600W AG80 PLUS WHITE";"3628";"150";"150";"150";"";"0"
"120009";"PS-TPT-0850FNFAGG-3";"FUENTES";"FUENTE GAMER THERMALTAKE TP GT 850W 80 PLUS GOLD FULL MODULAR";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-THERMALTAKE-TP-GT-850W-80-PLUS-GOLD-FULL-MODULAR_export_37ad2dd777e9d2d3828df98d3f26feca.jpg";"21.0%";"1";"60 meses";"U$S";"116.13";"140.52";"1160";"134714.98";"163005.12";"Color:Black
Certificación de eficiencia:80 Plus Gold
Marca de la fuente:Thermaltake
Tipo de fuente de alimentación para PC:ATX
Línea:Toughpower";"140.52";"163005.13";"";"";"FUENTE GAMER THERMALTAKE TP GT 850W 80 PLUS GOLD FULL MODULAR";"3628";"150";"150";"150";"";"0"
"120178";"PRIME AP-750G";"FUENTES";"FUENTE ASUS PRIME 750W 80 PLUS GOLD";"https://static.nb.com.ar/i/nb_FUENTE-ASUS-PRIME-750W-80-PLUS-GOLD_export_1311b86e78320f91d1e2b7f494f960bf.jpg";"21.0%";"10";"12 MESES";"U$S";"109.44";"132.42";"1160";"126944.83";"153603.25";"Marca:Asus
Color:AP-750G
Condición del ítem:Nuevo
Voltaje:110/220V
Potencia de salida:750 W";"132.42";"153603.24";"";"";"FUENTE ASUS PRIME 750W 80 PLUS GOLD";"3628";"150";"150";"150";"";"0"
"119259";"GP-UD750GM PG5";"FUENTES";"FUENTE GAMER GIGABYTE 750W PG5 80 PLUS MODULAR GOLD";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-GIGABYTE-750W-PG5-80-PLUS-MODULAR-GOLD_export_d4eb23345a6d139b0caa69293b3b0aec.jpg";"21.0%";"10";"12 MESES";"U$S";"86.63";"104.82";"1160";"100490.22";"121593.17";"Certificación de eficiencia:80 Plus Gold
Marca de la fuente:Gigabyte
Tipo de fuente de alimentación para PC:ATX
Color:Negro
Diámetro del ventilador:120 mm
Modelo de la fuente:GP-UD750GM PG5
Potencia de salida:750 W
Protection:OVP/OPP/SCP/UVP/OCP/OTP";"104.82";"121593.17";"";"";"FUENTE GAMER GIGABYTE 750W PG5 80 PLUS MODULAR GOLD";"3628";"150";"150";"150";"";"0"
"119261";"GP-UD1000GM PG5";"FUENTES";"FUENTE GAMER GIGABYTE 1000W PG5 80 PLUS GOLD FULL MODULAR";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-GIGABYTE-1000W-PG5-80-PLUS-GOLD-FULL-MODULAR_export_cd3b40e51c47a5a20c2468aa7596c9e2.jpg";"21.0%";"10";"12 MESES";"U$S";"119.66";"144.79";"1160";"138805.6";"167954.78";"Modelo de la fuente:GP-UD1000GM PG5
Certificación de eficiencia:80 Plus Gold
Marca de la fuente:Gigabyte
Color:Negro
Tipo de fuente de alimentación para PC:ATX
Diámetro del ventilador:120 mm
Potencia de salida:1000 W
Voltaje:220V
Protection:OVP/OPP/SCP/UVP/OCP/OTP";"144.79";"167954.78";"";"";"FUENTE GAMER GIGABYTE 1000W PG5 80 PLUS GOLD FULL MODULAR";"3628";"150";"150";"150";"";"0"
"104832";"ARXGU-80PBZ-550W";"FUENTES";"FUENTE GAMER AUREOX 550W BRONZE 80+PSU";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-AUREOX-550W-BRONZE-80+PSU_export_1bf7a9987eb9d3c1673100a5712ee2f4.jpeg";"21.0%";"3";"24 MESES";"U$S";"41.12";"49.75";"1160";"47696.88";"57713.22";"Marca de la fuente:Aureox
Tipo de fuente de alimentación para PC:ATX
Certificación de eficiencia:80 Plus Bronze
Diámetro del ventilador:120 mm
Cantidad de conectores floppy:1
Modelo de la fuente:ARXGU
Cantidad de conectores PCI-E:1
Potencia de salida:550 W
Tipo de refrigeración:aire
Cantidad de conectores SATA:4
Con iluminación RGB:No
Con protección de bajo voltaje:No";"49.75";"57713.22";"";"";"FUENTE GAMER AUREOX 550W BRONZE 80+PSU";"3628";"150";"150";"150";"";"0"
"104814";"220-GA-0850";"FUENTES";"FUENTE GAMER EVGA 850W SUPERNOVA GOLD MODULAR";"https://static.nb.com.ar/i/nb_FUENTE-GAMER-EVGA-850W-SUPERNOVA-GOLD-MODULAR_export_a3e6c70aa938b38a3138f84d1f5e63c9.jpeg";"21.0%";"1";"24 MESES";"U$S";"187.87";"227.32";"1160";"217924.56";"263688.72";"Marca de la fuente:Evga
Altura de la fuente de alimentación para PC:86 mm
Largo de la fuente de alimentación para PC:150 mm
Tipo de fuente de alimentación para PC:ATX
Peso de la fuente de alimentación para PC:6 lb
Ancho de la fuente de alimentación para PC:150 mm
Certificación de eficiencia:80 Plus Gold
Diámetro del ventilador:135 mm
Cantidad de conectores floppy:1
Frecuencia:60 Hz
Código universal de producto:843368067403,4250812438423
Cantidad de conectores HDD:4
Línea:SuperNOVA GA
Largo del conector principal:600 mm
Modelo de la fuente:850 GA
Tipo de modulación:Modular
Cantidad de pines de la placa madre:24
Cantidad de conectores PCI-E:6
Largo del cable de alimentación:1500 mm
Corrección del factor de potencia:Activo
Potencia de salida:850 W
Tipo de refrigeración:Por aire
Cantidad de conectores SATA:9
Voltaje:100V/240V
Con protección sobre potencia:Sí
Con protección sobre voltaje:Sí
Con iluminación RGB:No
Con protección contra cortocircuito:Sí
Con funcionamiento silencioso:Sí
Con protección de bajo voltaje:Sí";"227.32";"263688.72";"";"";"FUENTE GAMER EVGA 850W SUPERNOVA GOLD MODULAR";"4000";"90";"180";"150";"";"0"
"120179";"PRIME AP-850G";"FUENTES";"FUENTE ASUS PRIME 850W 80 PLUS GOLD";"https://static.nb.com.ar/i/nb_FUENTE-ASUS-PRIME-850W-80-PLUS-GOLD_export_dd9277aa7a46357a3227727069f6e31b.jpg";"21.0%";"10";"12 MESES";"U$S";"118.68";"143.6";"1160";"137663.23";"166572.51";"Condición del ítem:Nuevo
Marca de la fuente:Asus
Energy-Efficient:80 PLUS GOLD Certified
Color:AP-850G";"143.6";"166572.51";"";"";"FUENTE ASUS PRIME 850W 80 PLUS GOLD";"3628";"150";"150";"150";"";"0"
"120175";"ROG-STRIX-750G-AURA-GAMING";"FUENTES";"FUENTE ASUS ROG STRIX 750W AURA GAMING 80 PLUS GOLD";"https://static.nb.com.ar/i/nb_FUENTE-ASUS-ROG-STRIX-750W-AURA-GAMING-80-PLUS-GOLD_export_56845d4e639e574aaf44b0bf9e4ffdd2.png";"21.0%";"10";"12 MESES";"U$S";"147.09";"177.98";"1160";"170623.94";"206454.96";"Maximum Power:750 W
Modular:Full Modular
Model:ROG-STRIX-750G-AURA-GAMING
Energy-Efficient:80 PLUS GOLD Certified
Brand:ASUS";"177.98";"206454.97";"";"";"FUENTE ASUS ROG STRIX 750W AURA GAMING 80 PLUS GOLD";"3628";"150";"150";"150";"";"0"
